Xian,Xian,34.275,108.895,China,Shaanxi,4009000
Tianjin,Tianjin,39.13,117.2,China,Tianjin,7180000
Daqing,Daqing,46.58,125,China,Heilongjiang,1693000
Taian,Taian,36.2,117.1201,China,Shandong,1629000
Nangong,Nangong,37.3704,115.37,China,Hebei,82386
Shizuishan,Shizuishan,39.2333,106.769,China,Ningxia,136570
Changsha,Changsha,28.2,112.97,China,Hunan,2604000
Shenyeng,Shenyeng,41.805,123.45,China,Liaoning,4787000
Panshi,Panshi,42.9426,126.0561,China,Jilin,86216
Jilin,Jilin,43.85,126.55,China,Jilin,2396000
Macheng,Macheng,31.18,115.03,China,Hubei,126366
Mishan,Mishan,45.5504,131.88,China,Heilongjiang,87257
Hengyang,Hengyang,26.88,112.59,China,Hunan,1016000
Keshan,Keshan,48.0263,125.866,China,Heilongjiang,72403
Haikou,Haikou,20.05,110.32,China,Hainan,2046189
Hohhot,Hohhot,40.82,111.66,China,Inner Mongolia,1726000
Xinyang,Xinyang,32.1304,114.07,China,Henan,1541000
Lhasa,Lhasa,29.645,91.1,China,Tibet,219599
Huinan,Huinan,42.6229,126.2614,China,Jilin,66315
Zaozhuang,Zaozhuang,34.88,117.57,China,Shandong,2145000
Laiwu,Laiwu,36.2004,117.66,China,Shandong,124108
Suzhou,Suzhou,33.6361,116.9789,China,Anhui,1964000
Xiantao,Xiantao,30.3704,113.44,China,Hubei,1556000
Kunming,Kunming,25.07,102.68,China,Yunnan,2931000
Yiyang,Yiyang,28.6004,112.33,China,Hunan,1352000
Anshan,Anshan,41.115,122.94,China,Liaoning,1639000
Bugt,Bugt,48.7838,121.9334,China,Inner Mongolia,17457
Chaoyang,Chaoyang,41.5504,120.42,China,Liaoning,470296
Fujin,Fujin,47.2704,132.02,China,Heilongjiang,89442
Chengdu,Chengdu,30.67,104.07,China,Sichuan,4123000
Dunhua,Dunhua,43.3505,128.22,China,Jilin,191870
Manzhouli,Manzhouli,49.6,117.43,China,Inner Mongolia,93620
Fuyang,Fuyang,32.9004,115.82,China,Anhui,170023
Xingyi,Xingyi,25.0904,104.89,China,Guizhou,816000
Harbin,Harbin,45.75,126.65,China,Heilongjiang,3621000
Danjiangkou,Danjiangkou,32.52,111.5,China,Hubei,92008
Cangzhou,Cangzhou,38.3204,116.87,China,Hebei,527681
Fuxin,Fuxin,42.0105,121.66,China,Liaoning,770000
Anshun,Anshun,26.2504,105.93,China,Guizhou,849000
Minxian,Minxian,34.4362,104.0306,China,Gansu,67826
Nanning,Nanning,22.82,108.32,China,Guangxi,2167000
Zhangjiakou,Zhangjiakou,40.83,114.93,China,Hebei,1046000
Baotou,Baotou,40.6522,109.822,China,Inner Mongolia,2036000
Benxi,Benxi,41.3304,123.75,China,Liaoning,1012000
Zhengzhou,Zhengzhou,34.755,113.6651,China,Henan,2636000
Huainan,Huainan,32.63,116.98,China,Anhui,1451000
Tongren,Tongren,27.6804,109.13,China,Guizhou,118290
Hancheng,Hancheng,35.4704,110.43,China,Shaanxi,222135
Huaiyin,Huaiyin,33.58,119.03,China,Jiangsu,1264000
Jieshou,Jieshou,33.2504,115.35,China,Anhui,141993
Zicheng,Zicheng,30.3004,111.5,China,Hubei,237042
Tieling,Tieling,42.3004,123.82,China,Liaoning,340000
Beihai,Beihai,21.4804,109.1,China,Guangxi,728978
Shanxian,Shanxian,34.7904,116.08,China,Shandong,74459
Linyi,Linyi,35.08,118.33,China,Shandong,2082000
Shuangyashan,Shuangyashan,46.6704,131.35,China,Heilongjiang,500000
Yishan,Yishan,24.5004,108.6667,China,Guangxi,47062
Puqi,Puqi,29.7204,113.88,China,Hubei,205164
Fuyu,Fuyu,45.1804,124.82,China,Jilin,356905
Maoming,Maoming,21.9204,110.87,China,Guangdong,1217715
Weinan,Weinan,34.5004,109.5001,China,Shaanxi,172321
Dali,Dali,34.7953,109.9378,China,Shaanxi,109696
Shache,Shache,38.4261,77.25,China,Xinjiang,373492
Tangshan,Tangshan,39.6243,118.1944,China,Hebei,1879000
Jianmen,Jianmen,30.6501,113.16,China,Hubei,1708000
Fushun,Fushun,41.8654,123.87,China,Liaoning,1470000
Zhuozhou,Zhuozhou,39.5401,115.79,China,Hebei,628000
Zhaotang,Zhaotang,27.3204,103.72,China,Yunnan,809000
Pingxiang,Pingxiang,22.0974,106.7567,China,Guangxi,31109
Linfen,Linfen,36.0803,111.52,China,Shanxi,834000
Jiutai,Jiutai,44.1447,125.8443,China,Jilin,205399
Dunhuang,Dunhuang,40.1427,94.662,China,Gansu,140094
Jinzhou,Jinzhou,41.1204,121.1,China,Liaoning,956000
Laiyang,Laiyang,36.9684,120.7084,China,Shandong,250000
Guiyang,Guiyang,26.58,106.72,China,Guizhou,3662000
Fuzhou,Fuzhou,26.08,119.3,China,Fujian,2606000
Bengbu,Bengbu,32.95,117.33,China,Anhui,894000
Chuxiong,Chuxiong,25.0364,101.5456,China,Yunnan,254370
Hebi,Hebi,35.9504,114.22,China,Henan,244662
Shuyang,Shuyang,34.1299,118.7734,China,Jiangsu,1770000
Lingyuan,Lingyuan,41.24,119.4011,China,Liaoning,806000
Jining,Jining,35.4004,116.55,China,Shandong,1186000
Buizhou,Buizhou,37.3704,118.02,China,Shandong,115893
Langfang,Langfang,39.5204,116.68,China,Hebei,810000
Dingzhou,Dingzhou,38.5004,115,China,Hebei,152934
Baoding,Baoding,38.8704,115.48,China,Hebei,1107000
Hangu,Hangu,39.232,117.777,China,Tianjin,332793
Liaoyuan,Liaoyuan,42.9,125.13,China,Jilin,506548
Yanji,Yanji,42.8823,129.5128,China,Jilin,488740
Xuanzhou,Xuanzhou,30.9525,118.7553,China,Anhui,866000
Yingkow,Yingkow,40.6703,122.28,China,Liaoning,795000
Guangyuan,Guangyuan,32.43,105.87,China,Sichuan,437435
Tongling,Tongling,30.9504,117.78,China,Anhui,562832
Changling,Changling,44.27,123.99,China,Jilin,55841
Nongan,Nongan,44.4304,125.1701,China,Jilin,141482
Gejiu,Gejiu,23.38,103.1501,China,Yunnan,149105
Mengzi,Mengzi,23.3619,103.4061,China,Yunnan,303341
Luzhou,Luzhou,28.88,105.38,China,Sichuan,1537000
Tengchong,Tengchong,25.0333,98.4666,China,Yunnan,126058
Huize,Huize,26.3504,103.4167,China,Yunnan,5170
Zhanyi,Zhanyi,25.6005,103.8166,China,Yunnan,652604
Liuhe,Liuhe,42.2789,125.7173,China,Jilin,68938
Deyang,Deyang,31.1333,104.4,China,Sichuan,152194
Yibin,Yibin,28.77,104.57,China,Sichuan,902000
Zhijiang,Zhijiang,27.4409,109.678,China,Hunan,113907
Shaoyang,Shaoyang,27,111.2001,China,Hunan,45617
Yueyang,Yueyang,29.3801,113.1,China,Hunan,826000
Neijiang,Neijiang,29.5804,105.05,China,Sichuan,1466000
Langzhong,Langzhong,31.5759,105.9656,China,Sichuan,60542
Xichang,Xichang,27.88,102.3,China,Sichuan,379993
Wenshan,Wenshan,23.3724,104.2497,China,Yunnan,152388
Xuzhou,Xuzhou,34.28,117.18,China,Jiangsu,2091000
Zigong,Zigong,29.4,104.78,China,Sichuan,1105000
Mianyang,Mianyang,31.47,104.77,China,Sichuan,1396000
Shaowu,Shaowu,27.3004,117.5,China,Fujian,112585
Suining,Suining,30.5333,105.5333,China,Sichuan,1425000
Panzhihua,Panzhihua,26.55,101.73,China,Sichuan,461513
Nanchong,Nanchong,30.7804,106.13,China,Sichuan,2174000
Tonghua,Tonghua,41.68,125.75,China,Jilin,27227
Shaoguan,Shaoguan,24.8,113.58,China,Guangdong,720266
Chaozhou,Chaozhou,23.68,116.63,China,Guangdong,424787
Meizhou,Meizhou,24.3005,116.12,China,Guangdong,414930
Xiamen,Xiamen,24.45,118.08,China,Fujian,2519000
Zhangzhou,Zhangzhou,24.5204,117.67,China,Fujian,3531147
Zhuhai,Zhuhai,22.2769,113.5678,China,Guangdong,1023000
Putian,Putian,25.4303,119.02,China,Fujian,376558
Foshan,Foshan,23.0301,113.12,China,Guangdong,943000
Dongguan,Dongguan,23.0489,113.7447,China,Guangdong,4528000
Zhanjiang,Zhanjiang,21.2,110.38,China,Guangdong,1590000
Jiangmen,Jiangmen,22.5804,113.08,China,Guangdong,532419
Huizhou,Huizhou,23.08,114.4,China,Guangdong,289201
Qingyuan,Qingyuan,23.7004,113.0301,China,Guangdong,706717
Heyuan,Heyuan,23.7304,114.68,China,Guangdong,330961
Quanzhou,Quanzhou,24.9,118.58,China,Fujian,1463000
Longyan,Longyan,25.1804,117.03,China,Fujian,367896
Sanming,Sanming,26.23,117.58,China,Fujian,209444
Ninde,Ninde,26.6804,119.5301,China,Fujian,314077
Wuzhou,Wuzhou,23.48,111.32,China,Guangxi,442315
Zhaoqing,Zhaoqing,23.0504,112.45,China,Guangdong,480000
Wangqing,Wangqing,43.3248,129.7343,China,Jilin,88732
Shenzhen,Shenzhen,22.5524,114.1221,China,Guangdong,7581000
Guilin,Guilin,25.28,110.28,China,Guangxi,987000
Liuzhou,Liuzhou,24.28,109.25,China,Guangxi,1497000
Yuxi,Yuxi,24.38,102.57,China,Yunnan,396325
Shantou,Shantou,23.37,116.67,China,Guangdong,1601000
Nanping,Nanping,26.6304,118.17,China,Fujian,213054
Pingdingshan,Pingdingshan,33.7304,113.3,China,Henan,849000
Ningbo,Ningbo,29.88,121.55,China,Zhejiang,1923000
Nanyang,Nanyang,33.0004,112.53,China,Henan,1944000
Longxi,Longxi,35.0476,104.6394,China,Gansu,355037
Linjiang,Linjiang,41.8363,126.936,China,Jilin,84315
Changting,Changting,25.867,116.3167,China,Fujian,87458
Jiujiang,Jiujiang,29.73,115.98,China,Jiangxi,545616
Helong,Helong,42.5348,129.0044,China,Jilin,85756
Chifeng,Chifeng,42.27,118.95,China,Inner Mongolia,1277000
Yichun,Yichun,27.8333,114.4,China,Jiangxi,982000
Jian,Jian,27.1304,115,China,Jiangxi,520248
Anlu,Anlu,31.27,113.67,China,Hubei,71198
Shaoxing,Shaoxing,30.0004,120.57,China,Zhejiang,777000
Shashi,Shashi,30.32,112.23,China,Hubei,520000
Huangshi,Huangshi,30.22,115.1,China,Hubei,688090
Sanya,Sanya,18.2591,109.504,China,Hainan,362689
Shangrao,Shangrao,28.4704,117.97,China,Jiangxi,1144577
Bose,Bose,23.8997,106.6133,China,Guangxi,175282
Simao,Simao,22.7807,100.9782,China,Yunnan,162725
Wuhan,Wuhan,30.58,114.27,China,Hubei,7243000
Yichang,Yichang,30.7,111.28,China,Hubei,875000
Jingdezhen,Jingdezhen,29.2704,117.18,China,Jiangxi,457298
Shiyan,Shiyan,32.57,110.78,China,Hubei,770000
Lianyungang,Lianyungang,34.6004,119.17,China,Jiangsu,715600
Tongliao,Tongliao,43.62,122.27,China,Inner Mongolia,884000
Kailu,Kailu,43.5837,121.2,China,Inner Mongolia,2809
Xiangfan,Xiangfan,32.02,112.13,China,Hubei,1069000
Jinshi,Jinshi,29.6321,111.8517,China,Hunan,274000
Xilinhot,Xilinhot,43.9443,116.0443,China,Inner Mongolia,120965
Jincheng,Jincheng,35.5004,112.83,China,Shanxi,760000
Jining,Jining,41.03,113.08,China,Inner Mongolia,281716
Yangquan,Yangquan,37.87,113.57,China,Shanxi,981448
Ergun Zuoqi,Ergun Zuoqi,50.7833,121.5167,China,Inner Mongolia,42849
Shuozhou,Shuozhou,39.3004,112.42,China,Shanxi,570000
Anxi,Anxi,40.5004,95.8,China,Gansu,17886
Pingdu,Pingdu,36.7904,119.94,China,Shandong,91077
Jinan,Jinan,36.675,116.995,China,Shandong,2798000
Yuci,Yuci,37.6804,112.73,China,Shanxi,840000
Pingyi,Pingyi,35.5104,117.62,China,Shandong,78254
Guangzhou,Guangzhou,23.145,113.325,China,Guangdong,8829000
Xigaze,Xigaze,29.25,88.8833,China,Tibet,80000
Changde,Changde,29.03,111.68,China,Hunan,1469000
Datong,Datong,40.08,113.3,China,Shanxi,1873000
Luoyang,Luoyang,34.68,112.4701,China,Henan,1715000
Shulan,Shulan,44.4091,126.9487,China,Jilin,78764
Changchun,Changchun,43.865,125.34,China,Jilin,3183000
Daan,Daan,45.5,124.3,China,Jilin,93297
Beipiao,Beipiao,41.81,120.76,China,Liaoning,228515
Huanghua,Huanghua,38.3704,117.33,China,Hebei,120000
Liaoyang,Liaoyang,41.28,123.18,China,Liaoning,794000
Handan,Handan,36.58,114.48,China,Hebei,1631000
Chengde,Chengde,40.9604,117.93,China,Hebei,449325
Tumen,Tumen,42.97,129.8201,China,Jilin,99721
Bayan Obo,Bayan Obo,41.7676,109.9711,China,Inner Mongolia,27476
Alxa Zuoqi,Alxa Zuoqi,38.839,105.6686,China,Inner Mongolia,56387
Bairin Zuoqi,Bairin Zuoqi,43.9837,119.1834,China,Inner Mongolia,50000
Linxi,Linxi,43.5171,118.0333,China,Inner Mongolia,679
Jiaozuo,Jiaozuo,35.25,113.22,China,Henan,857000
Tianshui,Tianshui,34.6,105.92,China,Gansu,1225000
Taiyuan,Taiyuan,37.875,112.5451,China,Shanxi,2913000
Hulin,Hulin,45.769,132.9922,China,Heilongjiang,42559
Yunxian,Yunxian,32.8082,110.8136,China,Hubei,133558
Chamdo,Chamdo,31.1667,97.2333,China,Tibet,100000
Beijing,Beijing,39.9289,116.3883,China,Beijing,11106000
Wuxi,Wuxi,31.58,120.3,China,Jiangsu,1749000
Longjiang,Longjiang,47.3404,123.18,China,Heilongjiang,106384
Maanshan,Maanshan,31.7304,118.48,China,Anhui,1366302
Shangdu,Shangdu,41.5494,113.5339,China,Inner Mongolia,18831
Changping,Changping,40.2248,116.1944,China,Beijing,614821
Hanggin Houqi,Hanggin Houqi,40.8847,107.14,China,Inner Mongolia,39954
Changzhou,Changzhou,31.78,119.97,China,Jiangsu,1327000
Fengjie,Fengjie,31.0504,109.5167,China,Chongqing,49168
Weihai,Weihai,37.5,122.1,China,Shandong,560255
Wuhu,Wuhu,31.3504,118.37,China,Anhui,810000
Gannan,Gannan,47.9204,123.51,China,Heilongjiang,59239
Jingmen,Jingmen,31.0304,112.1,China,Hubei,400000
Arxan,Arxan,47.1833,119.9666,China,Inner Mongolia,32023
Orongen Zizhiqi,Orongen Zizhiqi,50.5667,123.7167,China,Inner Mongolia,40128
Qingan,Qingan,46.8719,127.5118,China,Heilongjiang,53206
Dali,Dali,25.7,100.18,China,Yunnan,156685
Baoshan,Baoshan,25.12,99.15,China,Yunnan,1000000
Lijiang,Lijiang,26.8,100.2666,China,Yunnan,18445
Yakeshi,Yakeshi,49.2804,120.73,China,Inner Mongolia,116284
Tailai,Tailai,46.3904,123.41,China,Heilongjiang,75992
Baiquan,Baiquan,47.6018,126.0819,China,Heilongjiang,70472
Hailar,Hailar,49.2,119.7,China,Inner Mongolia,231171
Guide,Guide,36.0451,101.4242,China,Qinghai,7642
Wanzhou,Wanzhou,30.82,108.4,China,Chongqing,1680000
Rongzhag,Rongzhag,30.9504,101.9167,China,Sichuan,70000
Baishan,Baishan,41.9,126.43,China,Jilin,330000
Jyekundo,Jyekundo,33.0166,96.7333,China,Qinghai,23000
Jixi,Jixi,45.3,130.97,China,Heilongjiang,965000
Xinyu,Xinyu,27.8,114.93,China,Jiangxi,913000
Boli,Boli,45.7564,130.5759,China,Heilongjiang,95260
Wuchuan,Wuchuan,41.0955,111.4408,China,Inner Mongolia,23776
Xinqing,Xinqing,48.2363,129.5059,China,Heilongjiang,55415
Linxia,Linxia,35.6,103.2,China,Gansu,534555
Anda,Anda,46.4,125.32,China,Heilongjiang,181533
Nancha,Nancha,47.1364,129.2859,China,Heilongjiang,121367
Shihezi,Shihezi,44.3,86.0299,China,Xinjiang,573182
Yichun,Yichun,47.6999,128.9,China,Heilongjiang,777000
Karamay,Karamay,45.5899,84.8599,China,Xinjiang,108769
Lanxi,Lanxi,46.2664,126.276,China,Heilongjiang,72528
Jiamusi,Jiamusi,46.83,130.35,China,Heilongjiang,1020000
Suileng,Suileng,47.246,127.106,China,Heilongjiang,57789
Suihua,Suihua,46.6304,126.98,China,Heilongjiang,252245
Zhaodong,Zhaodong,46.0804,125.98,China,Heilongjiang,179980
Hailun,Hailun,47.4504,126.93,China,Heilongjiang,109881
Zhuzhou,Zhuzhou,27.83,113.15,China,Hunan,1080000
Nenjiang,Nenjiang,49.18,125.23,China,Heilongjiang,87236
Qinggang,Qinggang,46.69,126.1,China,Heilongjiang,64182
Ningan,Ningan,44.3313,129.4659,China,Heilongjiang,54636
Yian,Yian,47.8804,125.3,China,Heilongjiang,39924
Mudangiang,Mudangiang,44.575,129.59,China,Heilongjiang,1244000
Golmud,Golmud,36.4166,94.8833,China,Qinghai,107092
Jiayuguan,Jiayuguan,39.82,98.3,China,Gansu,148279
Pingxiang,Pingxiang,27.62,113.85,China,Jiangxi,961000
Gyangze,Gyangze,28.95,89.6333,China,Tibet,10000
Zhucheng,Zhucheng,35.99,119.3801,China,Shandong,1060000
Zalantun,Zalantun,48,122.72,China,Inner Mongolia,138032
Shangzhi,Shangzhi,45.2204,127.97,China,Heilongjiang,96980
Linkou,Linkou,45.2819,130.2519,China,Heilongjiang,77754
Pingliang,Pingliang,35.5304,106.6801,China,Gansu,207256
Zhangye,Zhangye,38.93,100.45,China,Gansu,230728
Angangxi,Angangxi,47.1601,123.8,China,Heilongjiang,24317
Tieli,Tieli,46.9504,128.05,China,Heilongjiang,109636
Nagchu,Nagchu,31.48,92.05,China,Tibet,2500
Ganzhou,Ganzhou,25.92,114.95,China,Jiangxi,1500000
Hegang,Hegang,47.4,130.37,China,Heilongjiang,743307
Qinzhou,Qinzhou,21.9504,108.62,China,Guangxi,245376
Beian,Beian,48.239,126.482,China,Heilongjiang,154936
Yangjiang,Yangjiang,21.8504,111.97,China,Guangdong,872363
Huaibei,Huaibei,33.9504,116.75,China,Anhui,913000
Wuhai,Wuhai,39.6647,106.8122,China,Inner Mongolia,218427
Zixing,Zixing,25.97,113.4,China,Hunan,6618
Anqing,Anqing,30.5,117.05,China,Anhui,580497
Yaan,Yaan,29.9804,103.08,China,Sichuan,340000
Hotan,Hotan,37.0997,79.9269,China,Xinjiang,261730
Ürümqi,Urumqi,43.805,87.575,China,Xinjiang,2151000
Lianxian,Lianxian,24.7815,112.3825,China,Guangdong,203639
Wuwei,Wuwei,37.928,102.641,China,Gansu,493092
Tacheng,Tacheng,46.75,82.95,China,Xinjiang,49796
Luan,Luan,31.7503,116.48,China,Anhui,1690000
Altay,Altay,47.8666,88.1166,China,Xinjiang,142000
Qingdao,Qingdao,36.09,120.33,China,Shandong,2866000
Liaocheng,Liaocheng,36.4304,115.97,China,Shandong,226930
Heihe,Heihe,50.25,127.446,China,Heilongjiang,109427
Leshan,Leshan,29.5671,103.7333,China,Sichuan,1157000
Fulin,Fulin,29.35,102.7167,China,Sichuan,1049
Erenhot,Erenhot,43.6616,111.9655,China,Inner Mongolia,22287
Puyang,Puyang,35.7004,114.98,China,Henan,666322
Yancheng,Yancheng,33.3856,120.1253,China,Jiangsu,839000
Kashgar,Kashgar,39.4763,75.9699,China,Xinjiang,543914
Dezhou,Dezhou,37.4504,116.3,China,Shandong,379555
Xiangtai,Xiangtai,37.05,114.5,China,Hebei,611739
Rizhao,Rizhao,35.4304,119.45,China,Shandong,865000
Heze,Heze,35.23,115.45,China,Shandong,1338000
Gar,Gar,32.2004,79.9833,China,Tibet,10000
Jiaohe,Jiaohe,43.7163,127.346,China,Jilin,123018
Hechi,Hechi,23.0965,109.6091,China,Guangxi,3830000
Xuanhua,Xuanhua,40.5944,115.0243,China,Hebei,409745
Anyang,Anyang,36.08,114.35,China,Henan,887000
Kaifeng,Kaifeng,34.85,114.35,China,Henan,872000
Dengzhou,Dengzhou,32.6804,112.08,China,Henan,59338
Xuchang,Xuchang,34.0204,113.82,China,Henan,449258
Xinxiang,Xinxiang,35.3204,113.87,China,Henan,903000
Nyingchi,Nyingchi,29.5333,94.4167,China,Tibet,100
Yumen,Yumen,39.83,97.73,China,Gansu,350000
Luohe,Luohe,33.57,114.03,China,Henan,417356
Zhoukou,Zhoukou,33.6304,114.63,China,Henan,377061
Jinchang,Jinchang,38.4957,102.1739,China,Gansu,144363
Korla,Korla,41.73,86.15,China,Xinjiang,206373
Aksu,Aksu,41.15,80.25,China,Xinjiang,340020
Fuan,Fuan,27.0704,119.62,China,Fujian,92470
Hami,Hami,42.827,93.515,China,Xinjiang,300848
Kuqa,Kuqa,41.7277,82.9364,China,Xinjiang,111499
Turpan,Turpan,42.9354,89.165,China,Xinjiang,254900
Quiemo,Quiemo,38.1338,85.5333,China,Xinjiang,32494
Yining,Yining,43.9,81.35,China,Xinjiang,403489
Linchuan,Linchuan,27.9703,116.36,China,Jiangxi,241104
Linqing,Linqing,36.8504,115.68,China,Shandong,110046
Koktokay,Koktokay,47.0004,89.4666,China,Xinjiang,80000
Jinxi,Jinxi,40.7503,120.83,China,Liaoning,2426000
Chongqing,Chongqing,29.565,106.595,China,Chongqing,6461000
Xining,Xining,36.62,101.77,China,Qinghai,1048000
Lanzhou,Lanzhou,36.056,103.792,China,Gansu,2561000
Yinchuan,Yinchuan,38.468,106.273,China,Ningxia,991000
Hefei,Hefei,31.85,117.28,China,Anhui,2035000
Ankang,Ankang,32.68,109.02,China,Shaanxi,1100000
Jiexiu,Jiexiu,37.04,111.9,China,Shanxi,77178
Xianyang,Xianyang,34.3456,108.7147,China,Shaanxi,1126000
Yulin,Yulin,38.2833,109.7333,China,Shaanxi,155960
Fengzhen,Fengzhen,40.4547,113.1443,China,Inner Mongolia,99174
Baoji,Baoji,34.38,107.15,China,Shaanxi,800000
Tongchuan,Tongchuan,35.08,109.03,China,Shaanxi,282258
Hanzhong,Hanzhong,33.13,107.03,China,Shaanxi,145986
Xinzhou,Xinzhou,38.4104,112.72,China,Shanxi,279607
Changzhi,Changzhi,36.1839,113.1053,China,Shanxi,706000
Houma,Houma,35.62,111.21,China,Shanxi,102400
Hulan Ergi,Hulan Ergi,47.21,123.61,China,Heilongjiang,289999
Xinyi,Xinyi,34.38,118.35,China,Jiangsu,962656
Qiqihar,Qiqihar,47.345,123.99,China,Heilongjiang,1641000
Taonan,Taonan,45.3304,122.78,China,Jilin,116611
Baicheng,Baicheng,45.62,122.82,China,Jilin,386861
Ulanhot,Ulanhot,46.08,122.08,China,Inner Mongolia,241894
Qitaihe,Qitaihe,45.8,130.85,China,Heilongjiang,450617
Chenzhou,Chenzhou,25.8004,113.0301,China,Hunan,322997
Nanjing,Nanjing,32.05,118.78,China,Jiangsu,3679000
Nantong,Nantong,32.0304,120.825,China,Jiangsu,947000
Yangzhou,Yangzhou,32.4,119.43,China,Jiangsu,539715
Zhenjiang,Zhenjiang,32.22,119.43,China,Jiangsu,854000
Taizhou,Taizhou,32.4904,119.9,China,Jiangsu,612356
Suzhou,Suzhou,31.3005,120.62,China,Jiangsu,1650000
Jiaojing,Jiaojing,28.6804,121.45,China,Zhejiang,471500
Jiaxing,Jiaxing,30.7704,120.75,China,Zhejiang,988000
Hangzhou,Hangzhou,30.25,120.17,China,Zhejiang,3007000
Huzhou,Huzhou,30.8704,120.1,China,Zhejiang,1231000
Huangyan,Huangyan,28.65,121.25,China,Zhejiang,198713
Linhai,Linhai,28.85,121.12,China,Zhejiang,251759
Wenzhou,Wenzhou,28.02,120.6501,China,Zhejiang,2350000
Jinhua,Jinhua,29.12,119.65,China,Zhejiang,1092852
Lishui,Lishui,28.4504,119.9,China,Zhejiang,172777
Quzhou,Quzhou,28.9704,118.87,China,Zhejiang,370000
Fuyang,Fuyang,30.0533,119.9519,China,Zhejiang,771000
Wafangdian,Wafangdian,39.6259,121.996,China,Liaoning,355844
Zhuanghe,Zhuanghe,39.6823,122.9619,China,Liaoning,261510
Dalian,Dalian,38.9228,121.6298,China,Liaoning,3167000
Siping,Siping,43.17,124.33,China,Jilin,555609
Dandong,Dandong,40.1436,124.3936,China,Liaoning,870000
Huanren,Huanren,41.2563,125.346,China,Liaoning,116621
Tumaco,Tumaco,1.81,-78.81,Colombia,Nariño,86713
Sincelejo,Sincelejo,9.2904,-75.38,Colombia,Sucre,261187
Quibdó,Quibdo,5.6904,-76.66,Colombia,Chocó,92780
Leticia,Leticia,-4.22,-69.94,Colombia,Amazonas,59575
Inírida,Inirida,3.854,-67.9061,Colombia,Guainía,9065
Pasto,Pasto,1.2136,-77.2811,Colombia,Nariño,382236
Ibagué,Ibague,4.4389,-75.2322,Colombia,Tolima,421685
Nuquí,Nuqui,5.6852,-77.2745,Colombia,Chocó,2741
Cartago,Cartago,4.75,-75.91,Colombia,Valle del Cauca,134827
Cali,Cali,3.4,-76.5,Colombia,Valle del Cauca,2254000
Barranquilla,Barranquilla,10.96,-74.8,Colombia,Atlántico,1798000
Barrancabermeja,Barrancabermeja,7.09,-73.85,Colombia,Santander,191403
Yarumal,Yarumal,7.0306,-75.5905,Colombia,Antioquia,35315
San Andrés,San Andres,12.5621,-81.6903,Colombia,San Andrés y Providencia,58257
Riohacha,Riohacha,11.5403,-72.91,Colombia,La Guajira,133186
Pereira,Pereira,4.8104,-75.68,Colombia,Risaralda,568750
Armenia,Armenia,4.5343,-75.6811,Colombia,Quindío,315328
Arjona,Arjona,10.26,-75.35,Colombia,Bolívar,50405
Cartagena,Cartagena,10.3997,-75.5144,Colombia,Bolívar,887000
Tunja,Tunja,5.5504,-73.37,Colombia,Boyacá,161412
Honda,Honda,5.1903,-74.75,Colombia,Tolima,35469
Puerto Carreño,Puerto Carreno,6.185,-67.493,Colombia,Vichada,10216
Tolú,Tolu,9.5358,-75.572,Colombia,Sucre,27390
El Carmen de Bolívar,El Carmen de Bolivar,9.7204,-75.13,Colombia,Bolívar,60980
Arauca,Arauca,7.0907,-70.7616,Colombia,Arauca,69264
Neiva,Neiva,2.931,-75.3302,Colombia,Huila,352855
Campoalegre,Campoalegre,2.69,-75.33,Colombia,Huila,22568
Puerto López,Puerto Lopez,4.09,-72.96,Colombia,Meta,16678
Villavicencio,Villavicencio,4.1533,-73.635,Colombia,Meta,374763
San Martín,San Martin,3.6904,-73.69,Colombia,Meta,16273
El Banco,El Banco,9.0003,-73.98,Colombia,Magdalena,54522
Sabanalarga,Sabanalarga,10.64,-74.92,Colombia,Atlántico,68535
Turbo,Turbo,8.1004,-76.74,Colombia,Antioquia,50508
Mocoa,Mocoa,1.15,-76.63,Colombia,Putumayo,22035
Medellín,Medellin,6.275,-75.575,Colombia,Antioquia,3297000
Yopal,Yopal,5.347,-72.406,Colombia,Casanare,61029
Ipiales,Ipiales,0.8304,-77.65,Colombia,Nariño,109618
Ocaña,Ocana,8.2404,-73.35,Colombia,Norte de Santander,83511
San José del Guaviare,San Jose del Guaviare,2.57,-72.64,Colombia,Guaviare,22136
San Vicente del Caguán,San Vicente del Caguan,2.0704,-74.64,Colombia,Caquetá,1500
Puerto Berrío,Puerto Berrio,6.4804,-74.42,Colombia,Antioquia,33983
Valledupar,Valledupar,10.48,-73.25,Colombia,Cesar,308237
Soledad,Soledad,10.92,-74.77,Colombia,Atlántico,698852
Bucaramanga,Bucaramanga,7.1301,-73.1259,Colombia,Santander,1009000
Socorro,Socorro,6.4603,-73.27,Colombia,Santander,24895
Duitama,Duitama,5.8305,-73.02,Colombia,Boyacá,101156
Montería,Monteria,8.7575,-75.89,Colombia,Córdoba,275198
Sogamoso,Sogamoso,5.72,-72.94,Colombia,Boyacá,126551
Sonsón,Sonson,5.7166,-75.3166,Colombia,Antioquia,18817
Cúcuta,Cucuta,7.92,-72.52,Colombia,Norte de Santander,722146
Chiquinquirá,Chiquinquira,5.6204,-73.8199,Colombia,Boyacá,53975
Guapi,Guapi,2.5604,-77.86,Colombia,Cauca,13853
Buenaventura,Buenaventura,3.8724,-77.0505,Colombia,Valle del Cauca,252805
Bogota,Bogota,4.5964,-74.0833,Colombia,Bogotá,7772000
